OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
HD_10476,Yee,5242,12,-0.02,0.1,4.57,0.02,N/A,GJ 68.0|GJ 68|HIP 7981|Gaia DR3 96331172942614528|TIC 113710966|2MASS J01422977+2016073|PLX  356|LSPM J0142+2016|ASCC  743708|USNO-B1.0 1102-00020515|* 107 Psc|8pc 133.91|AG+20  151|BD+19   279|BDS   882 A|CCDM J01425+2016A|CSI+19   279  1|Ci 20  120|GC  2080|GCRV   957|GEN# +1.00010476|HD  10476|HIC   7981|HR   493|IDS 01371+1947 A|JP11   527|LFT  153|LHS  1287|LTT 10596|NLTT  5685|NSV   600|PM 01398+2002|PPM  91014|ROT   243|SAO  74883|SKY#  2563|SPOCS   95|TD1   977|TYC 1211-1733-1|UBV    1738|UBV M   8372|YPAC  81|YZ  20   490|Zkh  31|uvby98 100010476|PLX  356.00|WDS J01425+2016A|AKARI-IRC-V1 J0142296+201602|IRAS 01397+2001|WISEA J014229.55+201559.7|WEB  1710|Gaia DR2 96331172942614528|*   2 Ari|,Gaia DR3 96331172942614528,HD 10476,./library/20240715_specmatch_nir/FITS/neidL2_20220210T023828.fits,484.122956,285.3146,2022A-2015,-33.619,neidL2_20220210T023828.fits,GJ 68.0|GJ 68|HIP 7981|Gaia DR3 96331172942614528|TIC 113710966|2MASS J01422977+2016073|PLX  356|LSPM J0142+2016|ASCC  743708|USNO-B1.0 1102-00020515|* 107 Psc|8pc 133.91|AG+20  151|BD+19   279|BDS   882 A|CCDM J01425+2016A|CSI+19   279  1|Ci 20  120|GC  2080|GCRV   957|GEN# +1.00010476|HD  10476|HIC   7981|HR   493|IDS 01371+1947 A|JP11   527|LFT  153|LHS  1287|LTT 10596|NLTT  5685|NSV   600|PM 01398+2002|PPM  91014|ROT   243|SAO  74883|SKY#  2563|SPOCS   95|TD1   977|TYC 1211-1733-1|UBV    1738|UBV M   8372|YPAC  81|YZ  20   490|Zkh  31|uvby98 100010476|PLX  356.00|WDS J01425+2016A|AKARI-IRC-V1 J0142296+201602|IRAS 01397+2001|WISEA J014229.55+201559.7|WEB  1710|Gaia DR2 96331172942614528|*   2 Ari|
HD_10700,Yee,5290,39,-0.48,0.1,4.5,0.03,N/A,GJ 71.0|GJ 71|HIP 8102|GES J01440247-1556034|GALAH 140708006401203|Gaia DR3 2452378776434477184|RAVE J014404.1-155615|TIC 419015728|2MASS J01440402-1556141|PLX  365|* tau Cet|*  52 Cet|8pc 274.17|BD-16   295|CCDM J01441-1557A|CSI-16   295  1|Ci 20  124|FK5   59|GC  2123|GCRV   979|GEN# +1.00010700|HD  10700|HIC   8102|HR   509|IDS 01394-1628 A|IRAS 01416-1611|IRC -20018|JP11   535|LFT  159|LHS   146|LPM  84|LTT   935|N30  359|NLTT  5787|PM 01417-1612|PMC 90-93    41|PPM 210580|RAFGL 4135S|ROT   249|SACS  31|SAO 147986|SKY#  2598|SPOCS   96|TD1   997|UBV    1769|UBV M   8397|YZ 106   431|Zkh  33|uvby98 100010700|PLX  365.00|1RXS J014404.7-155632|WDS J01441-1556A|Gaia DR2 2452378776434276992|TYC 5855-2292-1|WEB  1733|,Gaia DR3 2452378776434477184,HD 10700,./library/20240715_specmatch_nir/FITS/neidL2_20210921T094958.fits,98.813469,420.2868,2021B-0450,-16.597,neidL2_20210921T094958.fits,GJ 71.0|GJ 71|HIP 8102|GES J01440247-1556034|GALAH 140708006401203|Gaia DR3 2452378776434477184|RAVE J014404.1-155615|TIC 419015728|2MASS J01440402-1556141|PLX  365|* tau Cet|*  52 Cet|8pc 274.17|BD-16   295|CCDM J01441-1557A|CSI-16   295  1|Ci 20  124|FK5   59|GC  2123|GCRV   979|GEN# +1.00010700|HD  10700|HIC   8102|HR   509|IDS 01394-1628 A|IRAS 01416-1611|IRC -20018|JP11   535|LFT  159|LHS   146|LPM  84|LTT   935|N30  359|NLTT  5787|PM 01417-1612|PMC 90-93    41|PPM 210580|RAFGL 4135S|ROT   249|SACS  31|SAO 147986|SKY#  2598|SPOCS   96|TD1   997|UBV    1769|UBV M   8397|YZ 106   431|Zkh  33|uvby98 100010700|PLX  365.00|1RXS J014404.7-155632|WDS J01441-1556A|Gaia DR2 2452378776434276992|TYC 5855-2292-1|WEB  1733|
HD_4628,Yee,4950,14,-0.22,0.1,4.64,0.02,N/A,GJ 33|HIP 3765|Gaia DR3 2552925644460225152|TIC 257393898|PLX  156|LSPM J0048+0516|ASCC 1001742|2MASS J00482303+0516497|USNO-B1.0 0952-00007478|8pc 134.04|AG+05   87|BD+04   123|CCDM J00483+0516A|CSI+04   123  1|Ci 20   55|FK5 1019|GC   959|GCRV   445|GEN# +1.00004628|HD   4628|HIC   3765|HR   222|IDS 00431+0446 A|IRAS 00457+0500|JP11   421|LAL  1299|LFT   73|LHS   121|LTT 10285|N30  162|NLTT  2668|PM 00458+0501|PMC 90-93   663|PPM 143910|SAO 109471|SKY#  1245|SPOCS   40|TD1   447|TYC   17-1398-1|UBV     655|UBV M   7661|Wolf   25|YZ   5   204|Zkh  14|[HFE83]   28|uvby98 100004628|PLX  156.00|2EUVE J0048+05.2|EUVE J0048+05.3|EUVE J0048+05.2|WDS J00484+0517A|GAT  131|** BUP   10A|WISEA J004823.57+051638.1|EPIC 220429217|WEB   670|Gaia DR2 2552925644460225152|1RXS J004822.3+051729|,Gaia DR3 2552925644460225152,HD 4628,./library/20240715_specmatch_nir/FITS/neidL2_20230704T105513.fits,773.013511,277.8383,2023A-2014,-10.165,neidL2_20230704T105513.fits,GJ 33|HIP 3765|Gaia DR3 2552925644460225152|TIC 257393898|PLX  156|LSPM J0048+0516|ASCC 1001742|2MASS J00482303+0516497|USNO-B1.0 0952-00007478|8pc 134.04|AG+05   87|BD+04   123|CCDM J00483+0516A|CSI+04   123  1|Ci 20   55|FK5 1019|GC   959|GCRV   445|GEN# +1.00004628|HD   4628|HIC   3765|HR   222|IDS 00431+0446 A|IRAS 00457+0500|JP11   421|LAL  1299|LFT   73|LHS   121|LTT 10285|N30  162|NLTT  2668|PM 00458+0501|PMC 90-93   663|PPM 143910|SAO 109471|SKY#  1245|SPOCS   40|TD1   447|TYC   17-1398-1|UBV     655|UBV M   7661|Wolf   25|YZ   5   204|Zkh  14|[HFE83]   28|uvby98 100004628|PLX  156.00|2EUVE J0048+05.2|EUVE J0048+05.3|EUVE J0048+05.2|WDS J00484+0517A|GAT  131|** BUP   10A|WISEA J004823.57+051638.1|EPIC 220429217|WEB   670|Gaia DR2 2552925644460225152|1RXS J004822.3+051729|
HD_102195,Yee,5277,60,0.1,0.05,4.5,0.05,N/A,HIP 57370|Gaia DR3 3799626935341796096|TIC 397024052|SPOCS 2802|LSPM J1145+0249|TYC  275-157-1|ASCC 1135957|USNO-B1.0 0928-00272956|AG+03 1541|AGKR 10555|BD+03  2549|GC 16129|HD 102195|HIC  57370|LTT 13232|NLTT 28458|PPM 158179|SAO 119033|SRS  10561|YZ   3  4348|Gaia DR2 3799626935341796096|2MASS J11454228+0249174|1RXS J114542.1+024924|SDSS J114542.28+024917.0|WISEA J114542.16+024916.1|EPIC 201650346|Gaia DR1 3799626931046821504|NAME Flegetonte|,Gaia DR3 3799626935341796096,HD 102195,./library/20240715_specmatch_nir/FITS/neidL2_20220201T091452.fits,479.812275,154.1085,2021B-0440,2.05,neidL2_20220201T091452.fits,HIP 57370|Gaia DR3 3799626935341796096|TIC 397024052|SPOCS 2802|LSPM J1145+0249|TYC  275-157-1|ASCC 1135957|USNO-B1.0 0928-00272956|AG+03 1541|AGKR 10555|BD+03  2549|GC 16129|HD 102195|HIC  57370|LTT 13232|NLTT 28458|PPM 158179|SAO 119033|SRS  10561|YZ   3  4348|Gaia DR2 3799626935341796096|2MASS J11454228+0249174|1RXS J114542.1+024924|SDSS J114542.28+024917.0|WISEA J114542.16+024916.1|EPIC 201650346|Gaia DR1 3799626931046821504|NAME Flegetonte|
HD_37008,Yee,4980,60,-0.42,0.05,4.53,0.05,N/A,GJ 3358|HIP 26505|Gaia DR3 215395053733297024|TIC 310872966|2MASS J05381191+5126445|PLX 1274|LSPM J0538+5126|ASCC  246476|USNO-B1.0 1414-00165358|AG+51  498|BD+51  1094|Ci 20  338|G 191-48|GC  6976|GCRV  3464|GEN# +1.00037008|HD  37008|HIC  26505|LFT  420|LHS  1772|LTT 11689|NLTT 15370|PPM  29936|SAO  25290|SKY#  9154|SPOCS  272|TYC 3372-438-1|UBV    5504|UBV M  11205|YZ  51  2241|YZC 26  2241|[E38] 28|PLX 1274.00|Gmb  990|WISEA J053811.24+512645.7|WEB  5224|Gaia DR2 215395053733297024|,Gaia DR3 215395053733297024,HD 37008,./library/20240715_specmatch_nir/FITS/neidL2_20210220T051516.fits,1048.161158,184.0342,2021A-2001,-45.795,neidL2_20210220T051516.fits,GJ 3358|HIP 26505|Gaia DR3 215395053733297024|TIC 310872966|2MASS J05381191+5126445|PLX 1274|LSPM J0538+5126|ASCC  246476|USNO-B1.0 1414-00165358|AG+51  498|BD+51  1094|Ci 20  338|G 191-48|GC  6976|GCRV  3464|GEN# +1.00037008|HD  37008|HIC  26505|LFT  420|LHS  1772|LTT 11689|NLTT 15370|PPM  29936|SAO  25290|SKY#  9154|SPOCS  272|TYC 3372-438-1|UBV    5504|UBV M  11205|YZ  51  2241|YZC 26  2241|[E38] 28|PLX 1274.00|Gmb  990|WISEA J053811.24+512645.7|WEB  5224|Gaia DR2 215395053733297024|
HD_86081,Yee,5939,60,0.23,0.05,4.14,0.05,N/A,HIP 48711|Gaia DR3 3823126385045210880|TIC 62760824|SPOCS 2748|BD-03  2815|GSC 04899-00942|HD  86081|HIC  48711|PPM 192901|SAO 137236|TYC 4899-942-1|YZ  93  3860|2MASS J09560593-0348303|Gaia DR2 3823126385045210880|Gaia DR1 3823126380749703168|NAME Bibha|,Gaia DR3 3823126385045210880,HD 86081,./library/20240715_specmatch_nir/FITS/neidL2_20210220T093722.fits,899.792265,116.5552,2021A-2001,30.774,neidL2_20210220T093722.fits,HIP 48711|Gaia DR3 3823126385045210880|TIC 62760824|SPOCS 2748|BD-03  2815|GSC 04899-00942|HD  86081|HIC  48711|PPM 192901|SAO 137236|TYC 4899-942-1|YZ  93  3860|2MASS J09560593-0348303|Gaia DR2 3823126385045210880|Gaia DR1 3823126380749703168|NAME Bibha|
KOI-975,Yee,6190,60,-0.16,0.06,4,0.03,N/A,HIP 94112|UCAC4 644-065348|AP J19092683+3842505|Gaia DR3 2099606483621385216|TIC 121214185|AG+38 1795|BD+38  3455|CSI+38  3455  2|SPOCS 3347|GCRV 11627|GSC 03120-00963|HD 179070|HIC  94112|PPM  82398|SAO  67891|TYC 3120-963-1|uvby98 100179070 A|Gaia DR2 2099606483621385216|2MASS J19092683+3842505|UCAC3 258-142844|USNO-B1.0 1287-00323961|GSC2 N0303231289|GSC2.3 N2JX000289|PPMX J190926.8+384250|Kepler-21|KOI-975|Gaia DR1 2099606479323357056|WEB 16388|KIC 3632418|,Gaia DR3 2099606483621385216,HD 179070,./library/20240715_specmatch_nir/FITS/neidL2_20210423T104635.fits,877.873272,133.2728,2021A-0396,-18.173599,neidL2_20210423T104635.fits,HIP 94112|UCAC4 644-065348|AP J19092683+3842505|Gaia DR3 2099606483621385216|TIC 121214185|AG+38 1795|BD+38  3455|CSI+38  3455  2|SPOCS 3347|GCRV 11627|GSC 03120-00963|HD 179070|HIC  94112|PPM  82398|SAO  67891|TYC 3120-963-1|uvby98 100179070 A|Gaia DR2 2099606483621385216|2MASS J19092683+3842505|UCAC3 258-142844|USNO-B1.0 1287-00323961|GSC2 N0303231289|GSC2.3 N2JX000289|PPMX J190926.8+384250|Kepler-21|KOI-975|Gaia DR1 2099606479323357056|WEB 16388|KIC 3632418|
KOI-1612,Yee,6060,60,-0.2,0.06,4.29,0.03,N/A,UCAC4 693-064529|AP J18590868+4825236|Gaia DR3 2131593785132997632|TIC 48450369|SPOCS 3001|AG+48 1461|BD+48  2806|GSC 03545-01227|HD 176693|PPM  57711|SAO  47978|TYC 3545-1227-1|Gaia DR2 2131593785132997632|2MASS J18590868+4825236|KOI-1612|Kepler-408|Gaia DR1 2131593780833377024|KIC 10963065|,Gaia DR3 2131593785132997632,HD 176693,./library/20240715_specmatch_nir/FITS/neidL2_20210609T085756.fits,1177.769676,116.1619,2021A-0906,-54.76,neidL2_20210609T085756.fits,UCAC4 693-064529|AP J18590868+4825236|Gaia DR3 2131593785132997632|TIC 48450369|SPOCS 3001|AG+48 1461|BD+48  2806|GSC 03545-01227|HD 176693|PPM  57711|SAO  47978|TYC 3545-1227-1|Gaia DR2 2131593785132997632|2MASS J18590868+4825236|KOI-1612|Kepler-408|Gaia DR1 2131593780833377024|KIC 10963065|
HIP_12493,Yee,4276,193,-0.29,0.1,4.68,0.04,N/A,GJ 9093|GJ 105.5|HIP 12493|Gaia DR3 2501948402746099456|StKM 2-228|MCC 397|TIC 318753380|2MASS J02404288+0111554|Pul -3  230109|LSPM J0240+0111|ASCC 1098483|UCAC2  32139448|USNO-B1.0 0911-00027849|AG+00  230|BD+00   444|G  75-34|GCRV 53320|GEN# +0.00000444|GPM  40.177945+01.198119|GPM1 102|HIC  12493|HR  9602|JP11     1|LTT 10877|NLTT  8662|PPM 145804|SAO 110676|TYC   47-611-1|UBV    2655|VVO  50|YZ   0   547|YZC 21   547|[AKS95]  251|[HFE83]  164|[RHG95]   481|PLX  539.02|WISEA J024043.06+011157.6|UCAC4 456-003457|Gaia DR1 2501948398450800896|WEB  2557|Gaia DR2 2501948402746099456|,Gaia DR3 2501948402746099456,TIC 318753380,./library/20240715_specmatch_nir/FITS/neidL2_20211114T061207.fits,299.681205,57.1312,2021B-0282,72.941,neidL2_20211114T061207.fits,GJ 9093|GJ 105.5|HIP 12493|Gaia DR3 2501948402746099456|StKM 2-228|MCC 397|TIC 318753380|2MASS J02404288+0111554|Pul -3  230109|LSPM J0240+0111|ASCC 1098483|UCAC2  32139448|USNO-B1.0 0911-00027849|AG+00  230|BD+00   444|G  75-34|GCRV 53320|GEN# +0.00000444|GPM  40.177945+01.198119|GPM1 102|HIC  12493|HR  9602|JP11     1|LTT 10877|NLTT  8662|PPM 145804|SAO 110676|TYC   47-611-1|UBV    2655|VVO  50|YZ   0   547|YZC 21   547|[AKS95]  251|[HFE83]  164|[RHG95]   481|PLX  539.02|WISEA J024043.06+011157.6|UCAC4 456-003457|Gaia DR1 2501948398450800896|WEB  2557|Gaia DR2 2501948402746099456|
HD_173701,Yee,5390,60,0.34,0.06,4.49,0.03,N/A,GJ 9634|GJ 725.1|HIP 91949|Gaia DR3 2117279002732678656|TIC 123234496|PLX 4329|SPOCS 2146|AG+43 1559|BD+43  3058|Ci 18 2455|GEN# +1.00173701|GSC 03130-00722|HD 173701|HIC  91949|PPM  57445|SAO  47755|SKY# 34420|SPOCS  812|TYC 3130-722-1|UBV M  23212|2MASS J18443514+4349599|PLX 4329.00|Gaia DR1 2117278998434010240|Gaia DR2 2117279002732678656|KIC 8006161|,Gaia DR3 2117279002732678656,HD 173701,./library/20240715_specmatch_nir/FITS/neidL2_20210524T095830.fits,704.966088,200.5907,2021A-0396,-0.58,neidL2_20210524T095830.fits,GJ 9634|GJ 725.1|HIP 91949|Gaia DR3 2117279002732678656|TIC 123234496|PLX 4329|SPOCS 2146|AG+43 1559|BD+43  3058|Ci 18 2455|GEN# +1.00173701|GSC 03130-00722|HD 173701|HIC  91949|PPM  57445|SAO  47755|SKY# 34420|SPOCS  812|TYC 3130-722-1|UBV M  23212|2MASS J18443514+4349599|PLX 4329.00|Gaia DR1 2117278998434010240|Gaia DR2 2117279002732678656|KIC 8006161|
HD_186408,Yee,5760,57,0.05,0.1,4.25,0.03,N/A,GJ 765.1 A|HIP 96895|WDS J19418+5032Aa|** TRN    4Aa|Gaia DR3 2135550755683405952|TIC 27533341|PLX 4634|TYC 3565-1524-1|ASCC  271116|2MASS J19414896+5031305|USNO-B1.0 1405-00322518|*  16 Cyg A|ADS 12815 A|AG+50 1407|BD+50  2847|CCDM J19418+5031A|GC 27284|GCRV 12083|GEN# +1.00186408|HD 186408|HIC  96895|HR  7503|IDS 19392+5017 A|JP11  3128|LTT 15750|NLTT 48136|PPM  37671|ROT  2839|SAO  31898|SKY# 36804|SPOCS  854|UBV   16779|UBV M  24079|USNO 889|YZ  50  6149|uvby98 100186408|LSPM J1941+5031W|AKARI-IRC-V1 J1941488+503129|WDS J19418+5032A|** STF 4046A|Gaia DR1 2135550751385079552|WEB 17003|Gaia DR2 2135550755683405952|KIC 12069424|,Gaia DR3 2135550755683405952,HD 186408,./library/20240715_specmatch_nir/FITS/neidL2_20210920T065808.fits,804.890112,356.1434,2021B-0450,-27.61,neidL2_20210920T065808.fits,GJ 765.1 A|HIP 96895|WDS J19418+5032Aa|** TRN    4Aa|Gaia DR3 2135550755683405952|TIC 27533341|PLX 4634|TYC 3565-1524-1|ASCC  271116|2MASS J19414896+5031305|USNO-B1.0 1405-00322518|*  16 Cyg A|ADS 12815 A|AG+50 1407|BD+50  2847|CCDM J19418+5031A|GC 27284|GCRV 12083|GEN# +1.00186408|HD 186408|HIC  96895|HR  7503|IDS 19392+5017 A|JP11  3128|LTT 15750|NLTT 48136|PPM  37671|ROT  2839|SAO  31898|SKY# 36804|SPOCS  854|UBV   16779|UBV M  24079|USNO 889|YZ  50  6149|uvby98 100186408|LSPM J1941+5031W|AKARI-IRC-V1 J1941488+503129|WDS J19418+5032A|** STF 4046A|Gaia DR1 2135550751385079552|WEB 17003|Gaia DR2 2135550755683405952|KIC 12069424|
HD_217014,Yee,5706,95,0.17,0.1,4.32,0.06,N/A,GJ 882|Gaia DR3 2835207319109249920|TIC 139298196|PLX 5568|LSPM J2257+2046|TYC 1717-2193-1|ASCC  826013|2MASS J22572795+2046077|USNO-B1.0 1107-00589893|*  51 Peg|AG+20 2595|BD+19  5036|CSV 102222|GC 32003|GCRV 14411|GEN# +1.00217014|HD 217014|HIC 113357|HIP 113357|HR  8729|JP11  3558|LTT 16750|N30 5052|NLTT 55385|NSV 14374|PPM 114985|ROT  3341|SAO  90896|SKY# 43603|SPOCS  990|TD1 29480|UBV M  26734|UBV   19678|YPAC 218|YZ   0  1227|YZ  20  9382|uvby98 100217014|Gaia DR2 2835207319109249920|PLX 5568.00|IRAS 22550+2030|AKARI-IRC-V1 J2257280+204608|NAME Helvetios|WEB 20165|** RBR   21A|WDS J22575+2046A|,Gaia DR3 2835207319109249920,HD 217014,./library/20240715_specmatch_nir/FITS/neidL2_20210718T101746.fits,323.004872,364.202,2021A-0905,-33.165,neidL2_20210718T101746.fits,GJ 882|Gaia DR3 2835207319109249920|TIC 139298196|PLX 5568|LSPM J2257+2046|TYC 1717-2193-1|ASCC  826013|2MASS J22572795+2046077|USNO-B1.0 1107-00589893|*  51 Peg|AG+20 2595|BD+19  5036|CSV 102222|GC 32003|GCRV 14411|GEN# +1.00217014|HD 217014|HIC 113357|HIP 113357|HR  8729|JP11  3558|LTT 16750|N30 5052|NLTT 55385|NSV 14374|PPM 114985|ROT  3341|SAO  90896|SKY# 43603|SPOCS  990|TD1 29480|UBV M  26734|UBV   19678|YPAC 218|YZ   0  1227|YZ  20  9382|uvby98 100217014|Gaia DR2 2835207319109249920|PLX 5568.00|IRAS 22550+2030|AKARI-IRC-V1 J2257280+204608|NAME Helvetios|WEB 20165|** RBR   21A|WDS J22575+2046A|
HD_219134,Yee,4699,16,0.07,0.1,4.55,0.01,N/A,GJ 892|Gaia DR3 2009481748875806976|TOI-1469|TIC 283722336|PLX 5616|LSPM J2313+5710|ASCC  221238|USNO-B1.0 1471-00512240|8pc 153.24|AG+56 1701|BD+56  2966|CCDM J23132+5709A|CSI+56  2966  1|CSV   8833|Ci 20 1406|FK5  875|GAT  811|GC 32329|GCRV 14566|GEN# +1.00219134|HD 219134|HIC 114622|HIP 114622|HR  8832|IDS 23084+5637 A|IRAS 23110+5653|JP11  3600|LFT 1767|LHS    71|LTT 16826|N30 5103|NLTT 56173|NSV 14458|PMC 90-93   616|PPM  41599|SAO  35236|SKY# 44030|SPOCS 1008|TYC 4006-1866-1|UBV   19861|UBV M  26893|USNO 907|YZ  56 13841|Zkh 348|[B10]  5976|[GKL99] 441|uvby98 100219134|Gaia DR2 2009481748875806976|2MASS J23131692+5710059|PLX 5616.00|WDS J23133+5710A|** STT  599A|WISEA J231319.69+571009.3|1RXS J231317.3+570938|WEB 20333|,Gaia DR3 2009481748875806976,HD 219134,./library/20240715_specmatch_nir/FITS/neidL2_20211105T035603.fits,239.79731,395.2438,2021B-0148,-18.475,neidL2_20211105T035603.fits,GJ 892|Gaia DR3 2009481748875806976|TOI-1469|TIC 283722336|PLX 5616|LSPM J2313+5710|ASCC  221238|USNO-B1.0 1471-00512240|8pc 153.24|AG+56 1701|BD+56  2966|CCDM J23132+5709A|CSI+56  2966  1|CSV   8833|Ci 20 1406|FK5  875|GAT  811|GC 32329|GCRV 14566|GEN# +1.00219134|HD 219134|HIC 114622|HIP 114622|HR  8832|IDS 23084+5637 A|IRAS 23110+5653|JP11  3600|LFT 1767|LHS    71|LTT 16826|N30 5103|NLTT 56173|NSV 14458|PMC 90-93   616|PPM  41599|SAO  35236|SKY# 44030|SPOCS 1008|TYC 4006-1866-1|UBV   19861|UBV M  26893|USNO 907|YZ  56 13841|Zkh 348|[B10]  5976|[GKL99] 441|uvby98 100219134|Gaia DR2 2009481748875806976|2MASS J23131692+5710059|PLX 5616.00|WDS J23133+5710A|** STT  599A|WISEA J231319.69+571009.3|1RXS J231317.3+570938|WEB 20333|
HD_36395,Yee,3801,9,0.35,0.1,4.7,0.01,N/A,GJ 205|HIP 25878|AP J05312734-0340356|Gaia DR3 3209938366665770752|StKM 2-412|MCC 9|TIC 50726077|8pc 175.72|PLX 1255|1RXS J053127.0-034013|BD-03  1123|CCDM J05314-0341A|CSI-03  1123  1|CSV   6182|Ci 20  334|DO  1150|G  99-15|GC  6836|GCRV  3349|GEN# +1.00036395|GSC 04770-00574|HD  36395|HIC  25878|IDS 05264-0341 A|IRAS 05289-0342|JP11  1127|LFT  416|LHS    30|LPM 216|LTT  2293|NLTT 15215|NSV  2075|PM 05289-0341|PPM 188143|SAO 132211|SKY#  8855|SV* WR    69|UBV    5309|UGP 117|USNO 812|VVO 242|Wolf 1453|YZ  93  1611|YZC 17  1611|Zkh  71|[RHG95]   930|[SLO58] 19|uvby98 100036395|PLX 1255.00|2EUVE J0531-03.6|EUVE J0531-03.6|[KSP2003] J053127.17-034032.6|WDS J05314-0336A|TYC 4770-574-1|2MASS J05312734-0340356|WISEA J053127.91-034059.8|UCAC4 432-009930|Gaia DR1 3209938366665770752|WEB  5024|Gaia DR2 3209938366665770752|PM J05314-0340|Karmn J05314-036|,Gaia DR3 3209938366665770752,HD 36395,./library/20240715_specmatch_nir/FITS/neidL2_20211220T101629.fits,899.817261,166.6663,2021B-0435,8.56,neidL2_20211220T101629.fits,GJ 205|HIP 25878|AP J05312734-0340356|Gaia DR3 3209938366665770752|StKM 2-412|MCC 9|TIC 50726077|8pc 175.72|PLX 1255|1RXS J053127.0-034013|BD-03  1123|CCDM J05314-0341A|CSI-03  1123  1|CSV   6182|Ci 20  334|DO  1150|G  99-15|GC  6836|GCRV  3349|GEN# +1.00036395|GSC 04770-00574|HD  36395|HIC  25878|IDS 05264-0341 A|IRAS 05289-0342|JP11  1127|LFT  416|LHS    30|LPM 216|LTT  2293|NLTT 15215|NSV  2075|PM 05289-0341|PPM 188143|SAO 132211|SKY#  8855|SV* WR    69|UBV    5309|UGP 117|USNO 812|VVO 242|Wolf 1453|YZ  93  1611|YZC 17  1611|Zkh  71|[RHG95]   930|[SLO58] 19|uvby98 100036395|PLX 1255.00|2EUVE J0531-03.6|EUVE J0531-03.6|[KSP2003] J053127.17-034032.6|WDS J05314-0336A|TYC 4770-574-1|2MASS J05312734-0340356|WISEA J053127.91-034059.8|UCAC4 432-009930|Gaia DR1 3209938366665770752|WEB  5024|Gaia DR2 3209938366665770752|PM J05314-0340|Karmn J05314-036|
HD_3651,Yee,5046,86,0.15,0.1,4.46,0.04,N/A,GJ 27|HIP 3093|Gaia DR3 2802397960855105920|TIC 434210589|LSPM J0039+2115|ASCC  741016|2MASS J00392187+2115024|USNO-B1.0 1112-00008299|PLX  110|*  54 Psc|2E   109|AG+20   54|BD+20    85|CCDM J00394+2115A|CSI+20    85  1|Ci 20   42|GC   778|GCRV   358|GEN# +1.00003651|HD   3651|HIC   3093|HR   166|IDS 00341+2043 A|IRAS 00367+2058|JP11   400|LFT   59|LHS  1116|LTT 10224|N30  130|NLTT  2118|NSV   245|PM 00368+2059|PPM  90012|SAO  74175|SKY#  1037|SPOCS   26|TYC 1193-2072-1|UBV     512|UBV M   7543|YZ  20   193|Zkh  13|[B10]   133|uvby98 100003651|PLX  110.00|2E 0036.8+2057|WDS J00394+2115A|** STT  550A|** LUH    3A|WISEA J003921.43+211457.4|Gaia DR2 2802397960855105920|WEB   552|,Gaia DR3 2802397960855105920,HD 3651,./library/20240715_specmatch_nir/FITS/neidL2_20210129T021823.fits,693.19749,280.1318,2020B-0416,-32.898,neidL2_20210129T021823.fits,GJ 27|HIP 3093|Gaia DR3 2802397960855105920|TIC 434210589|LSPM J0039+2115|ASCC  741016|2MASS J00392187+2115024|USNO-B1.0 1112-00008299|PLX  110|*  54 Psc|2E   109|AG+20   54|BD+20    85|CCDM J00394+2115A|CSI+20    85  1|Ci 20   42|GC   778|GCRV   358|GEN# +1.00003651|HD   3651|HIC   3093|HR   166|IDS 00341+2043 A|IRAS 00367+2058|JP11   400|LFT   59|LHS  1116|LTT 10224|N30  130|NLTT  2118|NSV   245|PM 00368+2059|PPM  90012|SAO  74175|SKY#  1037|SPOCS   26|TYC 1193-2072-1|UBV     512|UBV M   7543|YZ  20   193|Zkh  13|[B10]   133|uvby98 100003651|PLX  110.00|2E 0036.8+2057|WDS J00394+2115A|** STT  550A|** LUH    3A|WISEA J003921.43+211457.4|Gaia DR2 2802397960855105920|WEB   552|
